Scene,Config,Stage,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10006,ForestGeometry,PosDeg_Emerg,TimelyRate,0.996363636363636,0.00485929530749859,0.999272727272727,0.00249134105107153,0.00290909090909089,0.290909090909108,0.00215699260449904,0.00366118921368274,1.01835438641729e-05,p = 1.018e-05,3.05506315925186e-05,p = 3.055e-05,***,***,1,0.624151598084396,Below1pp,0.000152753157962593,p = 1.528e-04,***
10006,ForestGeometry,PosDeg_Emerg,LossRate,0.00363636363636362,0.00485929530749861,0.000727272727272723,0.00249134105107153,-0.0029090909090909,-0.29090909090909,-0.00366118921368275,-0.00215699260449904,1.01835438641729e-05,p = 1.018e-05,3.05506315925186e-05,p = 3.055e-05,***,***,-1,-0.624151598084395,Below1pp,0.000152753157962593,p = 1.528e-04,***
10006,ForestGeometry,PosDeg_Emerg,AvgDelay,0.0124610202312935,0.000280906688798651,0.0131000547577179,0.000408505553528333,0.00063903452642432,5.12826810777103,0.000574563493210046,0.000703505559638594,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.987588652482269,1.59943684521654,Sub-ms,6.6752215755216e-307,p < 1e-15,***
10006,ForestGeometry,PosDeg_Emerg,AvgTxCost,2.55,8.97195690676443e-16,2.78926909090909,0.0960373162842233,0.239269090909091,9.38310160427804,0.223772098555762,0.254766083262421,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.49141792135228,SeeDelta,6.6752215755216e-307,p < 1e-15,***
10006,ForestGeometry,PosDeg_Emerg,EmgTimely,0.996363636363636,0.00485929530749859,0.999272727272727,0.00249134105107153,0.00290909090909089,0.290909090909108,0.00215699260449904,0.00366118921368274,1.01835438641729e-05,p = 1.018e-05,3.05506315925186e-05,p = 3.055e-05,***,***,1,0.624151598084396,Below1pp,0.000152753157962593,p = 1.528e-04,***
10017,Default,PosDeg_Emerg,TimelyRate,0.999454545454545,0.00218089034074631,1,0,0.000545454545454542,0.0545454545454627,0.000193536746814977,0.000897372344094108,0.0769740809715007,p = 0.07697,0.307896323886003,p = 0.3079,n.s.,n.s.,1,0.250106360353674,Below1pp,0.923688971658009,p = 0.9237,n.s.
10017,Default,PosDeg_Emerg,LossRate,0.000545454545454542,0.00218089034074631,0,0,-0.000545454545454542,-0.0545454545454542,-0.000897372344094108,-0.000193536746814977,0.0769740809715009,p = 0.07697,0.307896323886003,p = 0.3079,n.s.,n.s.,-1,-0.250106360353674,Below1pp,0.923688971658009,p = 0.9237,n.s.
10017,Default,PosDeg_Emerg,AvgDelay,0.0120194185903504,0.000165628431594544,0.0120272866108671,0.000174833805038447,7.86802051669006e-06,0.0654609077597724,2.76875596809059e-06,1.29672850652895e-05,0.0783131482312225,p = 0.07831,0.307896323886003,p = 0.3079,n.s.,n.s.,1,0.248980504964813,Sub-ms,0.923688971658009,p = 0.9237,n.s.
10017,Default,PosDeg_Emerg,AvgTxCost,2,0,3.01694545454546,0.169523929356268,1.01694545454546,50.8472727272728,0.98959034781626,1.04430056127465,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.99883130604097,SeeDelta,6.6752215755216e-307,p < 1e-15,***
10017,Default,PosDeg_Emerg,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Meaningful,1,p = 1,n.s.
10017,ForestGeometry,PosDeg_Emerg,TimelyRate,0.999454545454545,0.00218089034074631,1,0,0.000545454545454542,0.0545454545454627,0.000193536746814977,0.000897372344094108,0.0769740809715007,p = 0.07697,0.307896323886003,p = 0.3079,n.s.,n.s.,1,0.250106360353674,Below1pp,0.923688971658009,p = 0.9237,n.s.
10017,ForestGeometry,PosDeg_Emerg,LossRate,0.000545454545454542,0.00218089034074631,0,0,-0.000545454545454542,-0.0545454545454542,-0.000897372344094108,-0.000193536746814977,0.0769740809715009,p = 0.07697,0.307896323886003,p = 0.3079,n.s.,n.s.,-1,-0.250106360353674,Below1pp,0.923688971658009,p = 0.9237,n.s.
10017,ForestGeometry,PosDeg_Emerg,AvgDelay,0.0120194185903504,0.000165628431594544,0.0120272866108671,0.000174833805038447,7.86802051669006e-06,0.0654609077597724,2.76875596809059e-06,1.29672850652895e-05,0.0783131482312225,p = 0.07831,0.307896323886003,p = 0.3079,n.s.,n.s.,1,0.248980504964813,Sub-ms,0.923688971658009,p = 0.9237,n.s.
10017,ForestGeometry,PosDeg_Emerg,AvgTxCost,2,0,3.091,0.252703796910227,1.091,54.55,1.05022263386885,1.13177736613115,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,4.31730750918466,SeeDelta,6.6752215755216e-307,p < 1e-15,***
10017,ForestGeometry,PosDeg_Emerg,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Meaningful,1,p = 1,n.s.
